V_COD_ESTA,V_COD_TIPO,V_COD_ANESTA,V_NOM_ESTA,V_COD_CUEN,V_COD_CATE,V_COD_PROV,V_COD_DEP,V_COD_DIST,V_COD_ENTI,V_COD_DRE,N_LON_GRAD,N_LON_MIN,N_LON_SEG,N_LON_SIG,N_LAT_GRAD,N_ALT_MTS,N_LAT_MIN,N_LAT_SEG,N_LAT_SIG,V_COD_COND,V_SUB_ESTA,V_CLAS_ESTA,V_COD_ZONA,V_COD_CUENCA,V_NOM_CUENCA,V_COD_POSTAL,N_MIN_HELADA,N_MAX_HELADA
47E8568A,M,47E8568A,SANTA ANA,01,17,,,,SEN,,,,,-75.562740,,235,,,-8.497630,F,A,VAI,,,,,,
108078,M,108078,CALIPUY MINAG,14,11,,,,CON,,,,,-78.271940,,"3,673",,,-8.396670,P,C,CON,,,,,,
108081,M,108081,CARABAMBA MINAG,11,11,,,,CON,,,,,-78.607220,,"3,322",,,-8.113060,P,C,CON,,,,,,
107115,M,107115,CASCAS MINAG,09,11,,,,CON,,,,,-78.833610,,"1,700",,,-7.450280,P,C,CON,,,,,,
230602,H,230602,YURIMAGUAS ENP,06,06,,,,SEN,,,,,-76.101000,,145,,,-5.898000,F,C,CON,,,,,,
108087,M,108087,GUADALUPITO MINAG,12,11,,,,CON,,,,,-78.635220,,29,,,-8.913860,P,C,CON,,,,,,
107128,M,107128,VIVERO SAUSAL MINAG,10,11,,,,CON,,,,,-79.961940,,341,,,-7.680280,P,C,CON,,,,,,
472DF5D6,M,472DF5D6,HUAYTAPALLANA,08,17,,,,SEN,,,,,-75.061670,,"4,684",,,-11.926670,F,A,VAI,,,,,,
4726D092,H,4726D092,BAMBAMARCA H,11,18,,,,SEN,,,,,-78.541190,,"2,635",,,-6.669750,F,A,SUT,,,,,,
4722B04E,M,4722B04E,MARCAPATA ,03,17,,,,GCUS,,,,,-70.962810,,"2,710",,,-13.589540,F,A,VAI,,,,,,
472D552E,M,472D552E,LUCMA,10,17,,,,SEN,,,,,-78.551350,,"2,225",,,-7.643330,P,A,VAI,,,,,,
472D73C2,M2,472D73C2,CASAPALCA,26,17,,,,SEN,,,,,-76.233250,,"4,294",,,-11.638000,F,A,VAI,,,,,,
114118,H,114118,SALCCA,03,18,,,,GCUS,,,,,-71.231860,,"3,913",,,-14.169910,F,A,VAI,,,,,,
472B730C,H,472B730C,TARUCA,00,18,,,,MEM,,,,,-76.151900,,"1,825",,,-9.850560,F,A,VAI,,,,,,
47E1654C,H,47E1654C,CORACHAY II,48,18,,,,ANA,,,,,-70.288380,,"4,110",,,-17.114350,F,A,SIA,,,,,,
47E186BE,H,47E186BE,PUENTE VIEJO,48,18,,,,ANA,,,,,-70.760970,,569,,,-17.617560,F,A,SIA,,,,,,
47E195C8,H,47E195C8,CHALLATA,50,18,,,,ANA,,,,,-70.098960,,"1,540",,,-17.815420,F,A,SIA,,,,,,
472ED434,H,472ED434,SUMBAY,45,18,,,,ANA,,,,,-71.116670,,"4,403",,,-15.816670,F,A,SIA,,,,,,
472147C4,H,472147C4,CHARCANI PSI,45,18,,,,SEN,,,,,-71.495110,,"2,658",,,-16.310860,F,A,VAI,,,,,,
114120,M,114120,SANTA ISABEL CHAPA,10,20,,,,CON,,,,,-74.022500,,"3,469",,,-14.266600,C,A,VAI,,,,,,
47E330C4,M,47E330C4,SANTA CRUZ,24,17,,,,ANA,,,,,-76.634870,,"3,583",,,-11.198270,F,A,VAI,,,,,,
47E2323E,H,47E2323E,CUCHUANCA,24,18,,,,SEN,,,,,-76.788100,,"2,310",,,-11.201580,F,A,VAI,,,,,,
47E9C112,H,47E9C112,ANTACOTO,25,22,,,,SED,,,,,-76.362500,,"4,484",,,-11.407780,F,A,SIA,,,,,,
472F264A,M,472F264A,RICA PLAYA,01,17,,,,ANA,,,,,-80.457500,,113,,,-3.813330,F,A,SIA,,,,,,
472FA05E,M,472FA05E,MALACASI,05,17,,,,SEN,,,,,-79.857940,,153,,,-5.339770,F,A,SIA,,,,,,
47E94706,M,47E94706,HUAMBOS,07,17,,,,SEN,,,,,-78.963190,,"2,258",,,-6.453640,F,A,SIA,,,,,,
47E067B6,H,47E067B6,SALITRAL EHA,05,18,,,,ANA,,,,,-79.837610,,156,,,-5.346020,F,A,SUT,,,,,,
47E0B1DE,H,47E0B1DE,PUENTE SIMON RODRIGUEZ,04,18,,,,ANA,,,,,-81.020380,,12,,,-4.879990,F,A,SUT,,,,,,
47E0E1A2,M,47E0E1A2,BOCATOMA CHIPILLICO,04,18,,,,SEN,,,,,-80.118250,,340,,,-4.714200,F,A,S+M,,,,,,
47E9177A,H,47E9177A,EL CIRUELO,04,18,,,,SEN,,,,,-80.167300,,225,,,-4.298990,F,A,SIA,,,,,,
472BD3F4,M,472BD3F4,COLLAC,25,17,,,,SED,,,,,-76.470500,,"4,493",,,-11.361110,F,A,SUT,,,,,,
47E9F488,H,47E9F488,OBRAJILLO,25,18,,,,SED,,,,,-76.626030,,"2,750",,,-11.454810,F,A,SUT,,,,,,
47E845FC,M,47E845FC,CACHICOTO,07,17,,,,SEN,,,,,-76.212940,,768,,,-9.219310,F,A,VAI,,,,,,
111288,M,111288,CHACAPALPA,08,17,,,,SEN,,,,,-75.755700,,"3,752",,,-11.732800,F,A,VAI,,,,,,
113248,M,113248,SANTA CRUZ DE HOSPICIO,10,21,,,,SEN,,,,,-74.799300,,"4,273",,,-13.438300,F,A,VAI,,,,,,
109093,M,109093,PUERTO BERMUDEZ,02,21,,,,SEN,,,,,-74.943560,,253,,,-10.286190,F,A,VAI,,,,,,
109094,M,109094,PUCA PUCA,13,21,,,,SEN,,,,,-76.590900,,"3,574",,,-9.878950,F,A,VAI,,,,,,
110138,M,110138,SHAQUEK,20,17,,,,SEN,,,,,-77.525040,,"2,979",,,-10.071160,F,A,VAI,,,,,,
47E8336C,M,47E8336C,MALINOWSKY,00,17,,,,SEN,,,,,-69.517500,,220,,,-12.934110,F,A,VAI,,,,,,
4728A26A,M,4728A26A,CONTA GORE,33,17,,,,SEN,,,,,-75.975170,,313,,,-13.439360,F,A,SIA,,,,,,
108091,M,108091,LAREDO I MINAG,11,11,,,,CON,,,,,-78.961030,,78,,,-8.091390,P,C,CON,,,,,,
107121,M,107121,LAREDO II MINAG,11,11,,,,CON,,,,,-78.950280,,91,,,-7.083610,P,C,CON,,,,,,
107122,M,107122,LIMONCARRO MINAG,09,11,,,,CON,,,,,-78.416940,,109,,,-7.314720,P,C,CON,,,,,,
210905,H,210905,PAMPA LARGA MINAG,09,06,,,,CON,,,,,-79.074490,,473,,,-7.252000,P,C,CON,,,,,,
211101,H,211101,QUIRIHUAC MINAG,11,06,,,,CON,,,,,-75.866940,,200,,,-8.066940,P,C,CON,,,,,,
108095,M,108095,SALAVERRY MINAG,11,11,,,,CON,,,,,-78.966940,,4,,,-8.216940,P,C,CON,,,,,,
108096,M,108096,SAN CARLOS MINAG,12,11,,,,CON,,,,,-78.636390,,141,,,-8.528610,P,C,CON,,,,,,
107124,M,107124,SAN JOSE MINAG,09,11,,,,CON,,,,,-79.455280,,105,,,-7.346110,P,C,CON,,,,,,
108098,M,108098,SAN JOSE VIRU MINAG,12,11,,,,CON,,,,,-78.808890,,97,,,-8.725000,P,C,CON,,,,,,
107126,M,107126,TECAPA MINAG,09,11,,,,CON,,,,,-79.450280,,125,,,-7.233610,P,C,CON,,,,,,
210907,H,210907,VENTANILLAS MINAG,09,06,,,,CON,,,,,-79.263810,,260,,,-7.273840,P,C,CON,,,,,,
111285,M,111285,MARACHANCA,26,21,,,,CON,,,,,-76.362360,,"3,081",,,-11.838390,C,A,DAV,,,,,,
472D30C8,M,472D30C8,CASA GRANDE,10,17,,,,SEN,,,,,-79.188690,,142,,,-7.750310,F,A,VAI,,,,,,
472C92CA,M,472C92CA,CASCABAMBA,10,17,,,,SEN,,,,,-78.726820,,"3,381",,,-7.384070,F,A,VAI,,,,,,
472CA750,M,472CA750,SANTIAGO DE TUNA,26,17,,,,SEN,,,,,-76.524200,,"2,920",,,-11.983200,F,A,VAI,,,,,,
472A571A,H,472A571A,HUALLAPE,08,18,,,,SEN,,,,,-78.695790,,409,,,-5.450770,F,A,VAI,,,,,,
4726B574,H,4726B574,YURACMAYO EDEGEL,26,18,,,,EDEG,,,,,-76.155560,,"4,320",,,-11.840560,F,A,VAI,,,,,,
240004,H,240004,TENIENTE LOPEZ,01,06,,,,CON,,,,,-76.192220,,202,,,-2.562220,P,C,CON,,,,,,
47E2A75C,M,47E2A75C,VILACOTA,09,17,,,,ANA,,,,,-70.043020,,"4,390",,,-17.079090,F,A,SIA,,,,,,
214400,H,214400,HUATIAPA PSI,44,18,,,,PSI1,,,,,-72.483550,,689,,,-16.008060,F,A,VAI,,,,,,
472EF2D8,M,472EF2D8,CAMPAMENTO SEDE,02,17,,,,SEN,,,,,-80.429620,,17,,,-3.551150,F,A,S+M,,,,,,
472F6540,M,472F6540,CHULUCANAS,05,17,,,,SEN,,,,,-80.169540,,89,,,-5.108440,F,A,SIA,,,,,,
472F7636,M,472F7636,MORROPON,05,17,,,,SEN,,,,,-79.971070,,128,,,-5.194650,F,A,SIA,,,,,,
472FB328,M,472FB328,CHALACO,05,17,,,,SEN,,,,,-79.830000,,"2,290",,,-5.033890,F,A,SUT,,,,,,
472FE354,M,472FE354,HUANCABAMBA,10,17,,,,SEN,,,,,-79.453990,,"1,959",,,-5.246810,F,A,SIA,,,,,,
472F00A6,M,472F00A6,CABO INGA,02,17,,,,SEN,,,,,-80.401820,,231,,,-3.975940,F,A,S+M,,,,,,
47E0522C,H,47E0522C,TAMBO GRANDE,05,18,,,,ANA,,,,,-80.347030,,60,,,-4.938480,F,A,SUT,,,,,,
472F95C4,M,472F95C4,HACIENDA BIGOTE ,05,17,,,,SEN,,,,,-79.785690,,198,,,-5.320890,P,A,SIA,,,,,,
47E0A2A8,M,47E0A2A8,EL TAMBO,10,22,,,,SEN,,,,,-78.706550,,688,,,-7.573980,F,A,VAI,,,,,,
47E281B0,M,47E281B0,HUALCUY,04,17,,,,SEN,,,,,-79.607290,,"1,988",,,-4.747010,F,A,SUT,,,,,,
47E0F2D4,H,47E0F2D4,LAGARTERA,04,18,,,,SEN,,,,,-80.069560,,461,,,-4.728500,F,A,SIA,,,,,,
47E09732,H,47E09732,LA ARDILLA,04,18,,,,SEN,,,,,-80.388190,,134,,,-4.490940,F,A,SIA,,,,,,
114127,M,114127,PAMPA GALERAS,36,17,,,,SEN,,,,,-74.403610,,"3,998",,,-14.669170,F,A,VAI,,,,,,
47E8A60E,M,47E8A60E,COTACOTA,00,17,,,,SEN,,,,,-71.389550,,"4,240",,,-15.213310,F,A,SUT,,,,,,
47E89394,M,47E89394,PACHACOTO,14,17,,,,SEN,,,,,-77.406070,,"3,733",,,-9.852430,F,A,VAI,,,,,,
230003,H,230003,CHINCHAVITO,00,06,,,,SEN,,,,,-75.942500,,744,,,-9.515000,F,C,CON,,,,,,
108077,M,108077,ARENA DULCE MINAG,12,11,,,,CON,,,,,-78.882560,,91,,,-8.326220,P,C,CON,,,,,,
108079,M,108079,CAMPO NUEVO MINAG,12,11,,,,CON,,,,,-78.605560,,35,,,-8.950280,P,C,CON,,,,,,
472E4156,M,472E4156,ILLPA,04,17,,,,SEN,,,,,-70.083330,,"3,827",,,-15.683330,F,A,VAI,,,,,,
107116,M,107116,CHEPEN MINAG,09,11,,,,CON,,,,,-79.436230,,112,,,-7.217330,P,C,CON,,,,,,
107119,M,107119,HUAMACHUCO MINAG,12,11,,,,CON,,,,,-78.050280,,"3,220",,,-7.816940,P,C,CON,,,,,,
108088,M,108088,HUAMANZAnA MINA,12,11,,,,CON,,,,,-78.582500,,253,,,-8.475000,P,C,CON,,,,,,
108092,M,108092,LATERAL 5A MINAG,12,11,,,,CON,,,,,-78.634720,,155,,,-8.490560,P,C,CON,,,,,,
108094,M,108094,MOCHICA ALTA MINAG,11,11,,,,CON,,,,,-79.004170,,28,,,-8.119440,P,C,CON,,,,,,
210906,H,210906,SALINAR TAMBO MINAG,09,06,,,,CON,,,,,-78.966940,,350,,,-7.666940,P,C,CON,,,,,,
108097,M,108097,SAN IDELFONSO MINAG,12,11,,,,CON,,,,,-78.789080,,82,,,-8.400580,P,C,CON,,,,,,
108099,M,108099,SANTA ROSA MINAG,11,11,,,,CON,,,,,-78.844440,,277,,,-8.043060,P,C,CON,,,,,,
108100,M,108100,SANTIAGO DE CHUCO MINAG,14,11,,,,CON,,,,,-78.174890,,"3,115",,,-8.145390,P,C,CON,,,,,,
107125,M,107125,TALLA MINAG,09,11,,,,CON,,,,,-79.450280,,125,,,-7.233610,P,C,CON,,,,,,
111283,M,111283,HUILLAQUE,26,21,,,,CON,,,,,-76.361370,,"3,200",,,-11.864810,C,A,DAV,,,,,,
472D1624,H,472D1624,PUENTE PEREZ,00,18,,,,MEM,,,,,-75.982500,,675,,,-9.346940,P,A,VAI,,,,,,
472DA5AA,H,472DA5AA,PUENTE BELLA,07,18,,,,MEM,,,,,-76.029350,,682,,,-9.324110,F,A,VAI,,,,,,
240003,H,240003,HIDROGRAFIA,00,06,,,,CON,,,,,-73.240280,,89,,,-3.734720,P,C,CON,,,,,,
47E34654,M,47E34654,PIRCA,24,17,,,,ANA,,,,,-76.655140,,"3,342",,,-11.232840,F,A,VAI,,,,,,
230001,H,230001,PUENTE PEREZ,00,06,,,,SEN,,,,,-75.982500,,675,,,-9.346940,F,C,CON,,,,,,
472F353C,M,472F353C,MATAPALO,01,17,,,,SEN,,,,,-80.198510,,62,,,-3.682760,F,A,SIA,,,,,,
472FC5B8,M,472FC5B8,PAIMAS,04,17,,,,SEN,,,,,-79.945840,,603,,,-4.634390,F,A,SIA,,,,,,
47E0D438,H,47E0D438,ALAMOR,04,18,,,,SEN,,,,,-80.397880,,116,,,-4.477490,F,A,SIA,,,,,,
230603,H,230603,LAGUNAS,06,06,,,,SEN,,,,,-75.667900,,118,,,-5.217100,F,C,CON,,,,,,
472E112A,M,472E112A,ILAVE,06,22,,,,SEN,,,,,-69.625920,,"3,850",,,-16.088250,F,A,VAI,,,,,,
47E2F720,M,47E2F720,TINAJONES,07,17,,,,SEN,,,,,-79.427920,,181,,,-6.654890,F,A,SIA,,,,,,
47E3055E,M,47E3055E,CHANCAY BAnO,07,17,,,,SEN,,,,,-78.867210,,"1,639",,,-6.574890,F,A,SIA,,,,,,
472FD6CE,M,472FD6CE,LANCONES,04,17,,,,SEN,,,,,-80.547160,,136,,,-4.642900,F,A,SIA,,,,,,
114122,M,114122,CCONTACC,37,17,,,,SEN,,,,,-74.264200,,"3,615",,,-14.542300,F,A,VAI,,,,,,
47E9D264,H,47E9D264,TUNEL GRATHON,26,18,,,,SED,,,,,-76.286580,,"3,203",,,-11.744310,F,A,SUT,,,,,,
472BE66E,H,472BE66E,PUENTE SALIDA MARCAPOMACOCHA,08,18,,,,SED,,,,,-76.320060,,"4,435",,,-11.412560,F,A,SUT,,,,,,
114123,M,114123,MARCA CUNKA,09,17,,,,SEN,,,,,-72.089520,,"3,796",,,-14.498470,F,A,VAI,,,,,,
114125,M,114125,SAUSAYA,09,17,,,,SEN,,,,,-71.358310,,"3,885",,,-14.529310,F,A,VAI,,,,,,
113246,M,113246,TANCAYLLO,10,17,,,,SEN,,,,,-73.690040,,"3,311",,,-13.635230,F,A,VAI,,,,,,
112268,M,112268,OXAPATA,08,21,,,,SEN,,,,,-74.481900,,"3,938",,,-12.613200,F,A,VAI,,,,,,
230004,H,230004,PUENTE BELLA,00,06,,,,SEN,,,,,-76.029350,,682,,,-9.324110,F,C,CON,,,,,,
47E8C3E8,H,47E8C3E8,MARCAPOMACOCHA - EDEGEL,00,22,,,,EDEG,,,,,-76.331180,,"4,482.600000",,,-11.408670,F,A,VAI,,,,,,
47E31628,M,47E31628,PALLAC,00,17,,,,SEN,,,,,-76.807990,,"2,367",,,-11.348750,F,A,SUT,,,,,,
00112270,M,00112270,SAN BORJA,26,20,,,,SEN,,,,,-77.007690,,128,,,-12.108590,F,A,CAM,,,,,,
116075,M,116075,CALLACAME,07,15,,,,SEN,,,,,-69.316970,,"3,862",,,-16.572250,F,C,CON,,,,,,
113241,M,113241,SAN ANTONIO DE CACHI ,10,16,,,,SEN,,,,,-73.602750,,"3,270",,,-13.772580,P,C,CON,,,,,,
251105,H,251105,LAGARTO IRD,11,06,,,,CON,,,,,-73.871000,,196.320000,,,-10.608000,C,C,CON,,,,,,
251106,H,251106,PUCALLPA MTC,11,06,,,,CON,,,,,-74.530000,,130.650000,,,-8.390000,C,C,CON,,,,,,
108090,M,108090,JULCAN MINAG,11,11,,,,CON,,,,,-79.487500,,"3,106",,,-8.043060,P,C,CON,,,,,,
106136,M,106136,TONGORRAPE,56,21,,,,CON,,,,,-79.681980,,181,,,-6.066890,C,A,DAV,,,,,,
112264,M,112264,PONGO DE MAINIQUE,03,17,,,,GCUS,,,,,-72.824470,,479,,,-12.249860,F,A,VAI,,,,,,
472210B6,H,472210B6,RIO GRANDE,12,18,,,,SEN,,,,,-78.520730,,"2,882",,,-7.090940,F,A,CAM,,,,,,
472EB1D2,M,472EB1D2,CAPACHIQUE,10,17,,,,SEN,,,,,-78.311840,,"2,890",,,-7.856420,F,A,VAI,,,,,,
472E8448,H,472E8448,LAGUNILLAS,03,22,,,,SEN,,,,,-70.677500,,"4,177",,,-15.745620,F,A,VAI,,,,,,
472B607A,H,472B607A,CORRAL QUEMADO,00,18,,,,SEN,,,,,-78.692080,,427,,,-5.754610,F,A,VAI,,,,,,
47E2E456,H,47E2E456,TOCACHE,06,22,,,,MEM,,,,,-76.507890,,483,,,-8.184750,F,A,VAI,,,,,,
472DC04C,H,472DC04C,CAMPANILLA,05,18,,,,MEM,,,,,-76.642780,,282,,,-7.480280,C,A,OTT,,,,,,
212600,H,212600,HUAYABAMBA,05,18,,,,MEM,,,,,-76.736940,,280,,,-7.268610,F,A,VAI,,,,,,
472542FE,H,472542FE,MILLOC EDEGEL,26,22,,,,EDEG,,,,,-76.350110,,"4,377",,,-11.570560,F,A,VAI,,,,,,
47E1A052,H,47E1A052,CORUCA,49,18,,,,ANA,,,,,-70.454560,,834,,,-17.633120,F,A,SIA,,,,,,
47E292C6,M,47E292C6,CHUAPALCA,09,17,,,,ANA,,,,,-69.661790,,"4,250",,,-17.308820,F,A,SIA,,,,,,
47E2C2BA,M,47E2C2BA,CANDARAVE,48,17,,,,ANA,,,,,-70.254090,,"3,410",,,-17.268000,F,A,S+M,,,,,,
47E2D1CC,M,47E2D1CC,TARATA,49,17,,,,ANA,,,,,-70.036650,,"3,100",,,-17.479370,F,A,SIA,,,,,,
47E360B8,M,47E360B8,PATAHUASI,45,17,,,,ANA,,,,,-71.414810,,"4,035",,,-16.055420,F,A,SIA,,,,,,
47E373CE,M,47E373CE,PILLONES,45,17,,,,ANA,,,,,-71.213330,,"4,455",,,-15.978610,F,A,SIA,,,,,,
47E3834A,M,47E3834A,IMATA,45,17,,,,ANA,,,,,-71.090620,,"4,475",,,-15.842660,F,A,SIA,,,,,,
4729B3E6,M1,4729B3E6,QUILLABAMBA,03,21,,,,SEN,,,,,-72.691740,,"1,001",,,-12.856440,F,A,SUT,,,,,,
47E08444,H,47E08444,SAN PEDRO,05,18,,,,SEN,,,,,-80.016200,,240,,,-5.079540,F,A,SUT,,,,,,
47E037CA,H,47E037CA,CORRAL DEL MEDIO,05,18,,,,SEN,,,,,-79.891480,,212,,,-5.188710,F,A,SIA,,,,,,
472BF518,M,472BF518,AGOCANCHA,08,17,,,,SED,,,,,-76.159440,,"4,480",,,-11.710530,F,A,SUT,,,,,,
47E9E7FE,H,47E9E7FE,PATAHUAY SAPICANCHA,08,18,,,,SED,,,,,-76.382940,,"4,550",,,-11.342000,F,A,SUT,,,,,,
114124,M,114124,HUAYHUAHUASI,09,21,,,,SEN,,,,,-71.519910,,"3,944",,,-14.672420,F,A,VAI,,,,,,
113245,M,113245,AYMAn,00,17,,,,SEN,,,,,-70.667580,,"4,177",,,-13.872720,C,A,VAI,,,,,,
110137,M,110137,12 DE OCTUBRE,07,21,,,,SEN,,,,,-76.529270,,"3,848",,,-10.606410,F,A,VAI,,,,,,
230002,H,230002,TARUCA,00,06,,,,SEN,,,,,-76.152360,,"1,829",,,-9.850380,F,C,CON,,,,,,
472D9030,M,472D9030,MARCAPOMACOCHA,08,17,,,,SEN,,,,,-76.325080,,"4,443",,,-11.404430,F,A,SUT,,,,,,
00112272,M,00112272,SAN MARTIN DE PORRES,00,20,,,,SEN,,,,,-77.084470,,56,,,-12.008890,P,A,CAM,,,,,,
4720CDF8,M,4720CDF8,COCHAMARCA,00,21,,,,SEN,,,,,-75.510190,,"3,886",,,-12.990000,F,A,CAM,,,,,,
210001,H,210001,LA CAPILLA,29,18,,,,SEN,,,,,-76.496370,,403,,,-12.521940,P,A,OTT,,,,,,
108076,M,108076,ANGASMARCA MINAG,14,11,,,,CON,,,,,-78.067770,,"3,016",,,-8.133860,P,C,CON,,,,,,
107113,M,107113,CARTAVIO MINAG,10,11,,,,CON,,,,,-79.250280,,116,,,-7.900280,P,C,CON,,,,,,
107114,M,107114,CASAGRANDE MINAG,10,11,,,,CON,,,,,-79.191670,,158,,,-7.748330,P,C,CON,,,,,,
107117,M,107117,CHICLIN MINAG,10,11,,,,CON,,,,,-79.161280,,110,,,-7.834750,P,C,CON,,,,,,
211406,H,211406,CONDORCERRO MINAG,14,06,,,,CON,,,,,-78.301520,,430,,,-8.664140,P,C,CON,,,,,,
211302,H,211302,CHAO II MINAG,13,06,,,,CON,,,,,-78.582500,,253,,,-8.341670,P,C,CON,,,,,,
108085,M,108085,CORTIJO MINAG,11,11,,,,CON,,,,,-79.050000,,34,,,-8.098890,P,C,CON,,,,,,
108086,M,108086,EL VIVERO MINAG,11,11,,,,CON,,,,,-79.005280,,81,,,-8.083810,P,C,CON,,,,,,
107118,M,107118,GUADALUPE MINAG,09,11,,,,CON,,,,,-79.473330,,95,,,-7.222500,P,C,CON,,,,,,
107120,M,107120,INIA PAIJAN MINAG,10,11,,,,CON,,,,,-79.349440,,117,,,-7.817500,P,C,CON,,,,,,
108093,M,108093,MOCHE MINAG,11,11,,,,CON,,,,,-78.874440,,175,,,-8.084170,P,C,CON,,,,,,
211407,H,211407,PUENTE CARRETERA MINAG,14,06,,,,CON,,,,,-78.621960,,21,,,-8.966350,P,C,CON,,,,,,
107123,M,107123,SAN ALBERTO MINAG,12,11,,,,CON,,,,,-79.450280,,125,,,-7.233610,P,C,CON,,,,,,
213502,H,213502,CHALLACA,35,06,,,,SEN,,,,,-75.400000,,"1,934",,,-13.783330,F,C,CON,,,,,,
4729F0EC,M,4729F0EC,CAJABAMBA,12,17,,,,SEN,,,,,-78.051110,,"2,626",,,-7.621670,P,A,CAM,,,,,,
472CB426,M,472CB426,LARAQUERI,05,17,,,,SEN,,,,,-70.045890,,"3,928",,,-16.135920,F,A,VAI,,,,,,
472CD1C0,M,472CD1C0,SHEQUE,26,17,,,,SEN,,,,,-76.502250,,"3,209",,,-11.661400,P,A,VAI,,,,,,
472DE6A0,M,472DE6A0,PAMPAHUTA,03,17,,,,SEN,,,,,-70.675780,,"4,400",,,-15.485280,F,A,VAI,,,,,,
4722A338,M,4722A338,ACJANACO ,06,17,,,,SEN,,,,,-71.619410,,"3,466",,,-13.196720,F,A,VAI,,,,,,
472C81BC,M,472C81BC,GUZMANGO,10,17,,,,SEN,,,,,-78.903300,,"2,471",,,-7.381330,F,A,VAI,,,,,,
472A32FC,H,472A32FC,CRISNEJAS,12,18,,,,SEN,,,,,-78.113100,,"1,992",,,-7.463900,F,A,VAI,,,,,,
472B3006,H,472B3006,CUMBA,13,18,,,,SEN,,,,,-78.664130,,449,,,-5.941350,F,A,VAI,,,,,,
472D0552,H,472D0552,CHINCHAVITO,00,18,,,,MEM,,,,,-75.942500,,795,,,-9.515000,F,A,VAI,,,,,,
47E113DC,H,47E113DC,REPRESA PAUCARANI,50,18,,,,ANA,,,,,-69.764990,,"4,550",,,-17.534360,F,A,SIA,,,,,,
47E143A0,H,47E143A0,CAPLINA,50,18,,,,ANA,,,,,-69.925110,,"3,480",,,-17.692100,F,A,S+M,,,,,,
47E27134,H,47E27134,SOCOSANI,45,18,,,,ANA,,,,,-71.720560,,"2,325",,,-16.259440,F,A,SIA,,,,,,
472EE1AE,H,472EE1AE,TINGO GRANDE,45,18,,,,ANA,,,,,-71.574310,,"2,196",,,-16.459920,F,A,SIA,,,,,,
107130,M,107130,TICAPAMPA,13,17,,,,SEN,,,,,-77.901480,,"2,819",,,-7.916410,F,A,VAI,,,,,,
113242,M,113242,AYMAn,05,20,,,,SEN,,,,,-70.643430,,"4,365",,,-13.877560,C,A,VAI,,,,,,
47E244AE,H,47E244AE,CALLANCA,24,18,,,,SEN,,,,,-76.769520,,"2,616",,,-11.388870,F,A,S+M,,,,,,
47E257D8,H,47E257D8,VICHAYCOCHA,24,18,,,,SEN,,,,,-76.624550,,"3,504",,,-11.139160,F,A,SIA,,,,,,
472BC082,H,472BC082,ANDACANCHA,24,18,,,,SED,,,,,-76.466670,,"4,620",,,-11.165280,F,A,SIA,,,,,,
111286,M,111286,CARABAYLLO,26,17,,,,SEN,,,,,-77.033640,,179,,,-11.902190,F,A,AMB,,,,,,
112265,M,112265,SAN MARTIN DE PORRES,26,20,,,,SEN,,,,,-77.084470,,56,,,-12.008890,F,A,AMB,,,,,,
111287,M,111287,PUENTE PIEDRA,25,17,,,,SEN,,,,,-77.074130,,180,,,-11.863250,P,A,CAM,,,,,,
472F43AC,M,472F43AC,HUASIMO,02,17,,,,SEN,,,,,-80.503920,,607,,,-3.998150,F,A,SIA,,,,,,
472E37C6,M,472E37C6,PALCA,03,17,,,,SEN,,,,,-70.593150,,"4,073",,,-15.235870,F,A,VAI,,,,,,
472E74CC,M,472E74CC,PUENTE COINA,10,22,,,,SEN,,,,,-78.380120,,"1,823",,,-7.796360,F,A,VAI,,,,,,
108084,M,108084,CORPAC MINAG,11,11,,,,CON,,,,,-79.033610,,26,,,-8.100280,P,C,CON,,,,,,
108089,M,108089,HUANCACO MINAG,12,11,,,,CON,,,,,-78.761280,,81,,,-8.433470,P,C,CON,,,,,,
108101,M,108101,TANGUCHE MINAG,12,11,,,,CON,,,,,-78.523890,,208,,,-8.745170,P,C,CON,,,,,,
4726631C,M,4726631C,CELENDIN,13,17,,,,SEN,,,,,-78.144870,,"2,607",,,-6.853030,F,A,CAM,,,,,,
4726706A,M,4726706A,SAN IGNACIO,08,17,,,,SEN,,,,,-78.999890,,"1,270",,,-5.144220,F,A,CAM,,,,,,
472680EE,M,472680EE,BAMBAMARCA M,11,17,,,,SEN,,,,,-78.523460,,"2,582",,,-6.679810,F,A,CAM,,,,,,
47269398,M,47269398,JAEN,13,17,,,,SEN,,,,,-78.774180,,618,,,-5.676670,F,A,CAM,,,,,,
4726A602,M,4726A602,CUTERVO GORE,11,17,,,,SEN,,,,,-78.813390,,"2,622",,,-6.379140,F,A,CAM,,,,,,
4726C3E4,M,4726C3E4,CHOTA,10,17,,,,SEN,,,,,-78.675880,,"2,261",,,-6.554050,F,A,CAM,,,,,,
472CE45A,M,472CE45A,MATUCANA,26,17,,,,SEN,,,,,-76.378000,,"2,421",,,-11.839110,F,A,VAI,,,,,,
472CF72C,M,472CF72C,JULIACA,03,17,,,,SEN,,,,,-70.171220,,"3,826",,,-15.471060,F,A,VAI,,,,,,
472E025C,M,472E025C,QUISOQUIPINA,03,17,,,,SEN,,,,,-70.886220,,"5,157",,,-13.795050,F,A,VAI,,,,,,
472D4658,M,472D4658,COSPAN,10,17,,,,SEN,,,,,-78.541060,,"2,442",,,-7.428560,F,A,VAI,,,,,,
